date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:21:42	2735/2735	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:21:43%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2F1504	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed22d5.json	(from https://raise-tech.net/1504)
22:21:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:43%20GMT	https://raise-tech.net/?p=1504	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/index7dd5.html	(from https://raise-tech.net/1504)
22:21:42	3013/3013	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:21:43%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2F1504&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embedf35f	(from https://raise-tech.net/1504)
22:21:43	113026/113026	---M--	200	added ('OK')	image/jpeg	etag:%225fd0977f-1b982%22	https://raise-tech.net/wp-content/uploads/2020/12/tpick-team-bn-1-1024x925.jpg	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-content/uploads/2020/12/tpick-team-bn-1-1024x925.jpg	(from https://raise-tech.net/1504)
22:21:43	10714/10714	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%225fd9d746-9508%22	https://raise-tech.net/teams-course/	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/teams-course/index.html	(from https://raise-tech.net/1504)
22:21:44	2507/2507	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:21:45%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1514	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embeddd17.json	(from https://raise-tech.net/graduates/1514)
22:21:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:45%20GMT	https://raise-tech.net/?p=1514	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/indexbd8b.html	(from https://raise-tech.net/graduates/1514)
22:21:44	2699/2699	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:21:45%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1514&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embedacf7	(from https://raise-tech.net/graduates/1514)
22:21:44	2532/2532	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:21:46%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1482	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embedea89.json	(from https://raise-tech.net/graduates/1482)
22:21:44	20673/20673	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Dec%202020%2013:21:46%20GMT	https://raise-tech.net/graduates/ebis.ne.jp/	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/graduates/ebis.ne.jp/index.html	(from https://raise-tech.net/graduates/1514)
22:21:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:46%20GMT	https://raise-tech.net/?p=1482	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/indexbac1.html	(from https://raise-tech.net/graduates/1482)
22:21:45	2736/2736	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:21:46%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1482&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embedd330	(from https://raise-tech.net/graduates/1482)
22:21:45	2532/2532	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:21:46%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1478	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embede7b5.json	(from https://raise-tech.net/graduates/1478)
22:21:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:47%20GMT	https://raise-tech.net/?p=1478	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/indexe056.html	(from https://raise-tech.net/graduates/1478)
22:21:46	2736/2736	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:21:47%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1478&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed7ef7	(from https://raise-tech.net/graduates/1478)
22:21:46	2499/2499	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:21:47%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1474	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed30ad.json	(from https://raise-tech.net/graduates/1474)
22:21:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:48%20GMT	https://raise-tech.net/?p=1474	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/index203c.html	(from https://raise-tech.net/graduates/1474)
22:21:47	2691/2691	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:21:48%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1474&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed9235	(from https://raise-tech.net/graduates/1474)
22:21:47	2515/2515	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:21:48%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Flegal-information	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed0f0a.json	(from https://raise-tech.net/legal-information)
22:21:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:48%20GMT	https://raise-tech.net/?p=19	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/index5831.html	(from https://raise-tech.net/legal-information)
22:21:48	2719/2719	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:21:49%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Flegal-information&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed9040	(from https://raise-tech.net/legal-information)
22:21:48	2473/2473	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:21:49%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fprivacy-policy	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed823c.json	(from https://raise-tech.net/privacy-policy)
22:21:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:49%20GMT	https://raise-tech.net/?p=22	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/index0345.html	(from https://raise-tech.net/privacy-policy)
22:21:48	2665/2665	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:21:50%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fprivacy-policy&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed5334	(from https://raise-tech.net/privacy-policy)
22:21:49	2369/2369	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:21:50%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fterms-of-service	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embedbadc.json	(from https://raise-tech.net/terms-of-service)
22:21:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:50%20GMT	https://raise-tech.net/?p=24	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/index2cf9.html	(from https://raise-tech.net/terms-of-service)
22:21:49	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:51%20GMT	http://raise-tech.net/wp-content/themes/raisetech2019/common/webfonts/fa-brands-400.eot	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-content/themes/raisetech2019/common/webfonts/fa-brands-400.c4.delayed	(from https://raise-tech.net/wp-content/cache/autoptimize/css/autoptimize_ce3eafa70fe49bdaa253871d8499b6bc.css)
22:21:49	2525/2525	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:21:50%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fterms-of-service&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embedc444	(from https://raise-tech.net/terms-of-service)
22:21:49	97262/97262	---M-Z	200	added ('OK')	application/javascript	etag:%22a671d4d584ef50954e5cebb21da17065+gzip%22	https://platform.twitter.com/widgets.js	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/platform.twitter.com/widgets.js	(from https://raise-tech.net/)
22:21:49	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a76f-O0GzvJVmhQFaNHoiOOcdsp36Dbs%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js?ver=1.8.1	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.minc245.js	(from https://raise-tech.net/)
22:21:50	0/-1	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c8621b8-1e988%22	https://raise-tech.net/wp-content/themes/raisetech2019/common/webfonts/fa-brands-400.eot	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-content/themes/raisetech2019/common/webfonts/fa-brands-400.eot	(from https://raise-tech.net/wp-content/cache/autoptimize/css/autoptimize_ce3eafa70fe49bdaa253871d8499b6bc.css)
22:21:51	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:51%20GMT	http://raise-tech.net/wp-content/themes/raisetech2019/slick/ajax-loader.gif	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-content/themes/raisetech2019/slick/ajax-loader.c6.delayed	(from https://raise-tech.net/wp-content/cache/autoptimize/css/autoptimize_ce3eafa70fe49bdaa253871d8499b6bc.css)
22:21:51	4178/4178	---M--	200	added ('OK')	image/gif	etag:%225d9d7706-1052%22	https://raise-tech.net/wp-content/themes/raisetech2019/slick/ajax-loader.gif	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-content/themes/raisetech2019/slick/ajax-loader.gif	(from https://raise-tech.net/wp-content/cache/autoptimize/css/autoptimize_ce3eafa70fe49bdaa253871d8499b6bc.css)
22:21:51	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:52%20GMT	http://raise-tech.net/wp-content/themes/raisetech2019/common/img/bg-title.jpg	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-content/themes/raisetech2019/common/img/bg-title.jpg	(from https://raise-tech.net/wp-content/cache/autoptimize/css/autoptimize_ce3eafa70fe49bdaa253871d8499b6bc.css)
22:21:53	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:53%20GMT	http://raise-tech.net/wp-content/plugins/a3-lazy-load/assets/css/loading.gif	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-content/plugins/a3-lazy-load/assets/css/loading.gif	(from https://raise-tech.net/wp-content/cache/autoptimize/css/autoptimize_ce3eafa70fe49bdaa253871d8499b6bc.css)
22:21:53	931298/931298	---M--	200	added ('OK')	image/jpeg	etag:%225c80ba72-e35e2%22	https://raise-tech.net/wp-content/themes/raisetech2019/common/img/bg-title.jpg	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-content/themes/raisetech2019/common/img/bg-title.jpg	(from https://raise-tech.net/wp-content/cache/autoptimize/css/autoptimize_ce3eafa70fe49bdaa253871d8499b6bc.css)
22:21:53	1690/1690	---M--	200	added ('OK')	image/gif	etag:%225f9fb71f-69a%22	https://raise-tech.net/wp-content/plugins/a3-lazy-load/assets/css/loading.gif	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-content/plugins/a3-lazy-load/assets/css/loading.gif	(from https://raise-tech.net/wp-content/cache/autoptimize/css/autoptimize_ce3eafa70fe49bdaa253871d8499b6bc.css)
22:21:54	0/-1	---MC-	200	added ('OK')	application/rss+xml	etag:%223dfca03f58891a1a822169952a523acf%22	https://raise-tech.net/graduates/feed	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/graduates/feed	(from https://raise-tech.net/graduates/feed/)
22:21:55	2448/2448	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:21:56%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1470	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed9b88.json	(from https://raise-tech.net/graduates/1470)
22:21:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:56%20GMT	https://raise-tech.net/?p=1470	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/index5880.html	(from https://raise-tech.net/graduates/1470)
22:21:55	2616/2616	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:21:56%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1470&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed49f5	(from https://raise-tech.net/graduates/1470)
22:21:56	2555/2555	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:21:57%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1090	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed66bc.json	(from https://raise-tech.net/graduates/1090)
22:21:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:57%20GMT	https://raise-tech.net/?p=1090	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/indexb357.html	(from https://raise-tech.net/graduates/1090)
22:21:56	2777/2777	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:21:57%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1090&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embedd295	(from https://raise-tech.net/graduates/1090)
22:21:57	2424/2424	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:21:58%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1078	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embedfd84.json	(from https://raise-tech.net/graduates/1078)
22:21:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:58%20GMT	https://raise-tech.net/?p=1078	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/index98bd.html	(from https://raise-tech.net/graduates/1078)
22:21:57	2608/2608	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:21:58%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1078&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed1564	(from https://raise-tech.net/graduates/1078)
22:21:57	11728/11728	---M--	200	added ('OK')	image/png	etag:%225cb43c27-2dd0%22	https://raise-tech.net/wp-content/uploads/2019/03/user-m.png	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-content/uploads/2019/03/user-m.png	(from https://raise-tech.net/graduates/1078)
22:21:58	2553/2553	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:21:59%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1069	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed0b47.json	(from https://raise-tech.net/graduates/1069)
22:21:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:21:59%20GMT	https://raise-tech.net/?p=1069	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/index9fb4.html	(from https://raise-tech.net/graduates/1069)
22:21:58	2775/2775	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:21:59%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1069&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embedaf36	(from https://raise-tech.net/graduates/1069)
22:21:59	2534/2534	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:22:00%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1064	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed4714.json	(from https://raise-tech.net/graduates/1064)
22:21:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:22:00%20GMT	https://raise-tech.net/?p=1064	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/index5ce3.html	(from https://raise-tech.net/graduates/1064)
22:21:59	2752/2752	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:22:00%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1064&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embedd74b	(from https://raise-tech.net/graduates/1064)
22:22:00	2427/2427	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:22:01%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1054	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed4080.json	(from https://raise-tech.net/graduates/1054)
22:22:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:22:01%20GMT	https://raise-tech.net/?p=1054	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/indexd030.html	(from https://raise-tech.net/graduates/1054)
22:22:00	2611/2611	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:22:01%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1054&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed324e	(from https://raise-tech.net/graduates/1054)
22:22:00	2535/2535	---MC-	200	added ('OK')	application/json	date:Wed,%2023%20Dec%202020%2013:22:02%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1043	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed7a5f.json	(from https://raise-tech.net/graduates/1043)
22:22:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2013:22:02%20GMT	https://raise-tech.net/?p=1043	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/index080f.html	(from https://raise-tech.net/graduates/1043)
22:22:01	2753/2753	---MC-	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2013:22:02%20GMT	https://raise-tech.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fraise-tech.net%2Fgraduates%2F1043&format=xml	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/wp-json/oembed/1.0/embed153c	(from https://raise-tech.net/graduates/1043)
22:22:01	32212/32212	---MC-	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2013:22:03%20GMT	https://raise-tech.net/graduates/634	D:/RaiseTech/Practice/RaiseTech_copy/%e6%ad%a3%e8%a7%a3/RaiseTech%e3%82%b3%e3%83%94%e3%83%bc/raise-tech.net/graduates/634.html	(from https://raise-tech.net/graduates/650)
